Date/Time,Target_S1 BACK:Zone People Occupant Count,Target_S1 CORE:Zone People Occupant Count,Target_S1 FRONT:Zone People Occupant Count,Target_S1 LEFT:Zone People Occupant Count,Target_S1 RIGHT:Zone People Occupant Count,Target_S1 BACK:Zone Infiltration Air Change,Target_S1 CORE:Zone Infiltration Air Change,Target_S1 FRONT:Zone Infiltration Air Change,Target_S1 LEFT:Zone Infiltration Air Change,Target_S1 RIGHT:Zone Infiltration Air Change,Baseline_S1 BACK:Zone People Occupant Count,Baseline_S1 CORE:Zone People Occupant Count,Baseline_S1 FRONT:Zone People Occupant Count,Baseline_S1 LEFT:Zone People Occupant Count,Baseline_S1 RIGHT:Zone People Occupant Count,Baseline_S1 BACK:Zone Infiltration Air Change,Baseline_S1 CORE:Zone Infiltration Air Change,Baseline_S1 FRONT:Zone Infiltration Air Change,Baseline_S1 LEFT:Zone Infiltration Air Change,Baseline_S1 RIGHT:Zone Infiltration Air Change
 11/13  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.564437827,2.564799616,2.565484507,2.565040811,2.564961725,1.095368,3.935715328,1.095368,0.685412,0.685412,1.030014064,1.030579372,1.030526121,1.030273727,1.030244437
 11/13  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.565165575,2.565290962,2.566162673,2.565782166,2.565683853,0.547684,1.967857664,0.547684,0.342706,0.342706,1.030391347,1.03083349,1.030884178,1.03066267,1.030623438
 11/13  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.563353174,2.563454444,2.56429226,2.563951508,2.563844753,0.547684,1.967857664,0.547684,0.342706,0.342706,1.029548959,1.029940012,1.030017937,1.02981888,1.029774213
 11/14  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 11/14  08:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 11/14  09:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 11/14  10:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 11/14  11:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 11/14  12:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 11/14  13:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 11/14  14:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 11/14  15:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 11/14  16:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 11/14  17:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 11/14  18:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/14  19:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/14  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/14  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  07:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  08:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  09:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  10:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  11:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  12:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  13:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  14:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  15:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  16:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  17:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  18:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 11/15  19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/15  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 11/16  01:00:00,0,0,0,0,0,2.523298886,2.525598805,2.531728472,2.526086626,2.525942392,0,0,0,0,0,1.012006431,1.013241825,1.015624579,1.013146266,1.013113235
 11/16  02:00:00,0,0,0,0,0,2.520197114,2.522070592,2.527759957,2.522750718,2.52259928,0,0,0,0,0,1.010392888,1.011464338,1.013772145,1.011477897,1.011435584
 11/16  03:00:00,0,0,0,0,0,2.521396736,2.523213942,2.528516981,2.52383119,2.523674241,0,0,0,0,0,1.011029413,1.01206155,1.014254924,1.012081026,1.012032906
 11/16  04:00:00,0,0,0,0,0,2.521749454,2.52346487,2.52849741,2.524091473,2.523932443,0,0,0,0,0,1.011291752,1.012274118,1.014382533,1.012318826,1.012267085
 11/16  05:00:00,0,0,0,0,0,2.520709881,2.522385653,2.52709722,2.522945353,2.52278764,0,0,0,0,0,1.01084413,1.011791853,1.013798061,1.011837087,1.011783527
 11/16  06:00:00,0,0,0,0,0,2.515478562,2.51676229,2.519891435,2.517040332,2.516925351,0,0,0,0,0,1.008274117,1.009091239,1.010472632,1.009029299,1.008985872
 11/16  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.51417641,2.515472733,2.518114459,2.515556208,2.515450282,1.095368,3.935715328,1.095368,0.685412,0.685412,1.007384809,1.008177996,1.009368262,1.008062182,1.008020958
 11/16  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.754293476,0.754939424,0.755655842,0.75469341,0.754981035,2.190736,7.871430656,2.190736,1.370824,1.370824,0.251994048,0.252276464,0.252505454,0.25214829,0.252227295
 11/16  09:00:00,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,0.75300558,0.753988235,0.754450721,0.753315066,0.753798009,10.405996,37.38929562,10.405996,6.511414,6.511414,0.251450618,0.251881821,0.251964691,0.251577317,0.251716713
 11/16  10:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.749699575,0.750726118,0.751287161,0.7500046,0.750423475,10.405996,37.38929562,10.405996,6.511414,6.511414,0.250515198,0.251009861,0.251055777,0.250626385,0.25074385
 11/16  11:00:00,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,0.745675955,0.746750207,0.747382547,0.745957852,0.746247368,10.405996,37.38929562,10.405996,6.511414,6.511414,0.248952573,0.249446103,0.249541628,0.249052711,0.249123169
 11/16  12:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.741923834,0.743082945,0.743675493,0.742203059,0.742349202,10.405996,37.38929562,10.405996,6.511414,6.511414,0.247842275,0.248367812,0.248446992,0.247937885,0.247978454
 11/16  13:00:00,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,0.740841242,0.742002537,0.742348211,0.741114803,0.741220508,5.47684,19.67857664,5.47684,3.42706,3.42706,0.247501815,0.248025115,0.248048844,0.247600038,0.247632761
 11/16  14:00:00,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,0.741048086,0.742281608,0.742259694,0.741291364,0.741391492,10.405996,37.38929562,10.405996,6.511414,6.511414,0.247435767,0.247968845,0.247895567,0.24752436,0.247558684
 11/16  15:00:00,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,0.740193248,0.74129003,0.741356127,0.740455468,0.740539915,10.405996,37.38929562,10.405996,6.511414,6.511414,0.247357465,0.247874431,0.247794328,0.24744766,0.247478712
 11/16  16:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.740361275,0.741420229,0.741522526,0.740690159,0.740704674,10.405996,37.38929562,10.405996,6.511414,6.511414,0.247469926,0.247980217,0.247903056,0.247577352,0.247590469
 11/16  17:00:00,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,0.741084255,0.742258664,0.742253303,0.741607165,0.741412268,10.405996,37.38929562,10.405996,6.511414,6.511414,0.247490465,0.248008574,0.247918928,0.247663004,0.247610173
 11/16  18:00:00,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,0.741404151,0.742245742,0.742433977,0.741734618,0.741761782,3.286104,11.80714598,3.286104,2.056236,2.056236,0.247627372,0.248023745,0.248028159,0.247750629,0.247760097
 11/16  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.743878331,0.744537571,0.744850073,0.744167777,0.744243989,1.095368,3.935715328,1.095368,0.685412,0.685412,0.248443097,0.248769216,0.248826516,0.248552082,0.248580229
 11/16  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.487999942,2.489971289,2.490690237,2.488774681,2.48900977,1.095368,3.935715328,1.095368,0.685412,0.685412,0.996082791,0.997259646,0.997450966,0.996463962,0.996577941
 11/16  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.506663348,2.508002809,2.509236734,2.507482056,2.507704292,1.095368,3.935715328,1.095368,0.685412,0.685412,1.005279406,1.006273602,1.006589859,1.00566865,1.005777432
 11/16  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.524571934,2.525226023,2.527011199,2.525434455,2.52564,1.095368,3.935715328,1.095368,0.685412,0.685412,1.012894569,1.013658495,1.014142662,1.013296916,1.013398338
 11/16  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.535440672,2.535736162,2.53774286,2.536307674,2.536497693,0.547684,1.967857664,0.547684,0.342706,0.342706,1.017584271,1.018177131,1.018773455,1.017992617,1.018086947
 11/16  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.548843395,2.548732338,2.551016802,2.549724369,2.549906435,0.547684,1.967857664,0.547684,0.342706,0.342706,1.023632074,1.024069287,1.024759778,1.024047026,1.02413663
 11/17  01:00:00,0,0,0,0,0,2.560658108,2.560094789,2.563478366,2.561870409,2.562111921,0,0,0,0,0,1.030032411,1.030392042,1.031397334,1.030559926,1.030669695
 11/17  02:00:00,0,0,0,0,0,2.566580623,2.565734738,2.569347631,2.567851155,2.568087735,0,0,0,0,0,1.03381111,1.03406237,1.035169933,1.034369043,1.034478201
 11/17  03:00:00,0,0,0,0,0,2.567969938,2.566988456,2.570606004,2.569230564,2.569460211,0,0,0,0,0,1.034825496,1.034981941,1.036131545,1.035387427,1.035494153
 11/17  04:00:00,0,0,0,0,0,2.566117049,2.565175916,2.568616169,2.567329093,2.567546961,0,0,0,0,0,1.034124173,1.034253568,1.035371867,1.034673971,1.034776082
 11/17  05:00:00,0,0,0,0,0,2.563557901,2.562723658,2.565920812,2.564713406,2.564918345,0,0,0,0,0,1.033080092,1.033219805,1.034268199,1.033612214,1.033709138
 11/17  06:00:00,0,0,0,0,0,2.570839684,2.57020686,2.5724492,2.571627415,2.571775621,0,0,0,0,0,1.034480479,1.034586997,1.035343849,1.034875113,1.034949058
 11/17  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.577261477,2.576524108,2.578689654,2.577989569,2.578132427,1.095368,3.935715328,1.095368,0.685412,0.685412,1.036588107,1.03665795,1.037363376,1.036952714,1.037023705
 11/17  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.777049631,0.777302527,0.77747531,0.77722049,0.777294695,2.190736,7.871430656,2.190736,1.370824,1.370824,0.260027941,0.260177962,0.260212532,0.260102447,0.260127585
 11/17  09:00:00,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,0.780143513,0.780781987,0.780658463,0.7802594,0.78047104,10.405996,37.38929562,10.405996,6.511414,6.511414,0.261047802,0.261363505,0.261242595,0.26109967,0.26116253
 11/17  10:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.778691244,0.779316381,0.779822817,0.778817793,0.77936171,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260704384,0.2610602,0.261081418,0.260751611,0.26091258
 11/17  11:00:00,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,0.778126019,0.778884646,0.780067233,0.778253151,0.778795078,10.405996,37.38929562,10.405996,6.511414,6.511414,0.26042027,0.26081891,0.26104097,0.260472344,0.260586003
 11/17  12:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.77677659,0.777598337,0.779415829,0.776927755,0.777168894,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260167812,0.260629268,0.261011698,0.26022421,0.260275254
 11/17  13:00:00,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,0.775844522,0.776722822,0.778924755,0.776033473,0.77614572,5.47684,19.67857664,5.47684,3.42706,3.42706,0.259920731,0.260406244,0.260927358,0.259988028,0.260011291
 11/17  14:00:00,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,0.774672947,0.775715866,0.777648019,0.77513456,0.774947129,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259421459,0.259947069,0.260400985,0.259511103,0.259507883
 11/17  15:00:00,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,0.772923265,0.773833122,0.775598434,0.773811561,0.773227017,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259004531,0.259506815,0.259890012,0.259244766,0.259101293
 11/17  16:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.772841712,0.773677107,0.774957673,0.773822214,0.773145964,10.405996,37.38929562,10.405996,6.511414,6.511414,0.258902461,0.259357333,0.259631888,0.259205636,0.259006356
 11/17  17:00:00,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,0.773921586,0.774831318,0.775444641,0.774578742,0.774212703,10.405996,37.38929562,10.405996,6.511414,6.511414,0.25910559,0.259541949,0.259651114,0.259320568,0.259209381
 11/17  18:00:00,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,0.77467031,0.775285494,0.775954267,0.775082109,0.77499025,3.286104,11.80714598,3.286104,2.056236,2.056236,0.259276584,0.259588806,0.259758238,0.259422063,0.259395367
 11/17  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.777097111,0.777545826,0.778328911,0.777483356,0.777427483,1.095368,3.935715328,1.095368,0.685412,0.685412,0.260211835,0.260452298,0.260678144,0.260349717,0.260336586
 11/17  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.579275695,2.579239024,2.582985564,2.580594328,2.580392211,1.095368,3.935715328,1.095368,0.685412,0.685412,1.037660757,1.038141046,1.039421956,1.038233463,1.03816915
 11/17  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.575710524,2.575642797,2.579204581,2.576997344,2.576751545,1.095368,3.935715328,1.095368,0.685412,0.685412,1.035827024,1.036227897,1.037518739,1.036404163,1.036315791
 11/17  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.576492784,2.576442491,2.579814776,2.577746412,2.577467225,1.095368,3.935715328,1.095368,0.685412,0.685412,1.035985331,1.036389544,1.037608919,1.036556053,1.036448124
 11/17  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.580803924,2.580500147,2.583979059,2.582058681,2.581757004,0.547684,1.967857664,0.547684,0.342706,0.342706,1.037743326,1.038045608,1.039307429,1.03831965,1.038197492
 11/17  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.584061043,2.583585769,2.587076262,2.585299412,2.584988358,0.547684,1.967857664,0.547684,0.342706,0.342706,1.03907982,1.039295397,1.040576243,1.039653987,1.039523922
 11/18  01:00:00,0,0,0,0,0,2.575732283,2.575133141,2.579639646,2.577427497,2.576993326,0,0,0,0,0,1.038195979,1.038528563,1.040037131,1.038927379,1.038753982
 11/18  02:00:00,0,0,0,0,0,2.570593488,2.57017262,2.574466377,2.572282649,2.571834061,0,0,0,0,0,1.036454181,1.036824842,1.038290523,1.037195175,1.037012731
 11/18  03:00:00,0,0,0,0,0,2.568423307,2.568227687,2.572147501,2.570049963,2.569606506,0,0,0,0,0,1.03572069,1.036137433,1.037499359,1.036447099,1.036263746
 11/18  04:00:00,0,0,0,0,0,2.567438365,2.567328526,2.570995176,2.569000581,2.568564356,0,0,0,0,0,1.035443073,1.035889061,1.037152842,1.03614808,1.035965505
 11/18  05:00:00,0,0,0,0,0,2.56794344,2.567887722,2.571327237,2.569436608,2.569009413,0,0,0,0,0,1.035757723,1.036230109,1.037394641,1.036437158,1.036256322
 11/18  06:00:00,0,0,0,0,0,2.579035803,2.578891202,2.581266318,2.579969619,2.579692236,0,0,0,0,0,1.037561397,1.0378283,1.038726171,1.038033695,1.037904178
 11/18  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.58530781,2.585107617,2.587334561,2.586170716,2.585908272,1.095368,3.935715328,1.095368,0.685412,0.685412,1.039717753,1.039971526,1.040768745,1.040145811,1.040024366
 11/18  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.778913032,0.779300572,0.779558061,0.779150166,0.779126721,2.190736,7.871430656,2.190736,1.370824,1.370824,0.26058224,0.260767764,0.260835748,0.260681552,0.260665582
 11/18  09:00:00,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,0.779008948,0.779825,0.77993373,0.779217569,0.779423478,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260498061,0.260854727,0.260843944,0.260587224,0.260637712
 11/18  10:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.775248579,0.776171744,0.776978984,0.775434813,0.776071828,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259319408,0.259757395,0.259898209,0.259397715,0.259571196
 11/18  11:00:00,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,0.770399149,0.771557736,0.772780746,0.770547697,0.771052506,10.405996,37.38929562,10.405996,6.511414,6.511414,0.257559642,0.258090624,0.258330844,0.257626603,0.257726877
 11/18  12:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.766941076,0.76824649,0.770130141,0.767096672,0.76726186,10.405996,37.38929562,10.405996,6.511414,6.511414,0.256516162,0.257146265,0.257544152,0.256576738,0.256605822
 11/18  13:00:00,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,0.766272759,0.76763844,0.769733045,0.76644977,0.76647689,5.47684,19.67857664,5.47684,3.42706,3.42706,0.256334169,0.257005713,0.257480766,0.256400378,0.256396262
 11/18  14:00:00,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,0.766010844,0.767505357,0.769494994,0.766517228,0.766204011,10.405996,37.38929562,10.405996,6.511414,6.511414,0.256442485,0.257163071,0.257595728,0.256526713,0.256501666
 11/18  15:00:00,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,0.763901165,0.765260191,0.766971324,0.764863571,0.764120522,10.405996,37.38929562,10.405996,6.511414,6.511414,0.25581824,0.256503724,0.256802429,0.256047435,0.255890217
 11/18  16:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.76312488,0.764350315,0.765330921,0.763919375,0.763351772,10.405996,37.38929562,10.405996,6.511414,6.511414,0.255565821,0.256182483,0.256293061,0.255796008,0.255639779
 11/18  17:00:00,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,0.765939212,0.767185026,0.767627603,0.76645115,0.766158133,10.405996,37.38929562,10.405996,6.511414,6.511414,0.256391029,0.256973784,0.256973156,0.25654874,0.256461835
 11/18  18:00:00,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,0.767800033,0.768742538,0.769371736,0.76818478,0.768086298,3.286104,11.80714598,3.286104,2.056236,2.056236,0.256954397,0.257394265,0.257525645,0.257078664,0.257048601
 11/18  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.769020769,0.769767024,0.770568765,0.769409084,0.76933175,1.095368,3.935715328,1.095368,0.685412,0.685412,0.257302892,0.257654222,0.257875112,0.257434747,0.257412896
 11/18  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.554531986,2.555739185,2.559199405,2.555848734,2.555571105,1.095368,3.935715328,1.095368,0.685412,0.685412,1.026731277,1.027706079,1.028912525,1.027294773,1.027191926
 11/18  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.551887015,2.552975717,2.556316931,2.553183671,2.55286741,1.095368,3.935715328,1.095368,0.685412,0.685412,1.025046072,1.025917573,1.027159552,1.025621574,1.025496283
 11/18  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.551196489,2.552297976,2.555419975,2.552449856,2.552108051,1.095368,3.935715328,1.095368,0.685412,0.685412,1.024462251,1.025340083,1.026498275,1.025027882,1.024886417
 11/18  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.549995993,2.550972646,2.554028846,2.551221635,2.550866117,0.547684,1.967857664,0.547684,0.342706,0.342706,1.023839637,1.024657544,1.025804487,1.02440239,1.024250033
 11/18  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.550992017,2.551879101,2.554836454,2.552186473,2.55182724,0.547684,1.967857664,0.547684,0.342706,0.342706,1.024163221,1.024934834,1.026050989,1.024717719,1.024560066
 11/19  01:00:00,0,0,0,0,0,2.546372423,2.547650835,2.55147832,2.548023481,2.547517531,0,0,0,0,0,1.02412711,1.025138732,1.026489617,1.024839805,1.024630722
 11/19  02:00:00,0,0,0,0,0,2.543222033,2.544683254,2.548302106,2.544865281,2.544348821,0,0,0,0,0,1.022826883,1.023893756,1.025189162,1.02354535,1.023329082
 11/19  03:00:00,0,0,0,0,0,2.540954066,2.542555833,2.545852362,2.542531443,2.542022352,0,0,0,0,0,1.021910929,1.023004651,1.024205969,1.022611564,1.022395402
 11/19  04:00:00,0,0,0,0,0,2.540340058,2.541982611,2.545039911,2.541858019,2.541357153,0,0,0,0,0,1.021690883,1.022796997,1.023906891,1.022371875,1.022156947
 11/19  05:00:00,0,0,0,0,0,2.537507028,2.539222084,2.541984387,2.538945305,2.538460209,0,0,0,0,0,1.020443517,1.021557482,1.022568956,1.021096083,1.020885733
 11/19  06:00:00,0,0,0,0,0,2.540366052,2.541518444,2.543299639,2.541259748,2.540945903,0,0,0,0,0,1.020285561,1.021110156,1.021793809,1.020734051,1.02058442
 11/19  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.544671627,2.545737123,2.547364116,2.545508262,2.545216419,1.095368,3.935715328,1.095368,0.685412,0.685412,1.021406684,1.022194453,1.022794391,1.021821322,1.021681574
 11/19  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.767946589,0.768591154,0.768715263,0.768182247,0.768097402,2.190736,7.871430656,2.190736,1.370824,1.370824,0.256588804,0.256889509,0.256917197,0.256689017,0.256654573
 11/19  09:00:00,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266,0.770898744,0.771865772,0.771641705,0.771119645,0.771032782,10.405996,37.38929562,10.405996,6.511414,6.511414,0.257759322,0.258216486,0.258089703,0.257851158,0.257815355
 11/19  10:00:00,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554,0.770992745,0.772090812,0.771752853,0.771191995,0.771119412,10.405996,37.38929562,10.405996,6.511414,6.511414,0.257767985,0.258260139,0.258092332,0.257850427,0.257819412
 11/19  11:00:00,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,0.769754518,0.770794113,0.7705039,0.769933173,0.769877755,10.405996,37.38929562,10.405996,6.511414,6.511414,0.25731949,0.257817324,0.257641088,0.257393076,0.257366915
