Date/Time,S1 OFFICE BACK:Zone Hybrid Model People Count [](Hourly),S1 OFFICE CORE:Zone Hybrid Model People Count [](Hourly),S1 OFFICE FRONT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE LEFT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE RIGHT:Zone Hybrid Model People Count [](Hourly),OFFICE_BACK_Zone Ground Truth,OFFICE_CORE_Zone Ground Truth,OFFICE_FRONT_Zone Ground Truth,OFFICE_LEFT_Zone Ground Truth,OFFICE_RIGHT_Zone Ground Truth
 01/11  09:00:00,0.39,1.393333333,0.39,0.243333333,0.243333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  10:00:00,0.46,1.645,0.46,0.286666667,0.286666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  11:00:00,0.455,1.633333333,0.455,0.285,0.285,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  12:00:00,0.441666667,1.585,0.441666667,0.275,0.275,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  13:00:00,0.421666667,1.513333333,0.421666667,0.261666667,0.261666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  14:00:00,0.41,1.48,0.41,0.255,0.255,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  15:00:00,0.39,1.4,0.39,0.243333333,0.243333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  16:00:00,0.448333333,1.613333333,0.448333333,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  17:00:00,0.446666667,1.601666667,0.446666667,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  18:00:00,0.43,1.55,0.43,0.27,0.27,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/11  19:00:00,0,0,0,0,0,0,0,0,0,0
 01/11  20:00:00,0,0,0,0,0,0,0,0,0,0
 01/11  21:00:00,0,0,0,0,0,0,0,0,0,0
 01/11  22:00:00,0,0,0,0,0,0,0,0,0,0
 01/11  23:00:00,0,0,0,0,0,0,0,0,0,0
 01/11  24:00:00,0,0,0,0,0,0,0,0,0,0
 01/12  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/12  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/12  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/12  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/12  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/12  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/12  07:00:00,0.695,2.49,0.695,0.435,0.435,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/12  08:00:00,2.068333333,7.431666667,2.068333333,1.295,1.295,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/12  09:00:00,9.245,33.205,9.245,5.785,5.785,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 01/12  10:00:00,4.565,16.4,4.565,2.856666667,2.856666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/12  11:00:00,8.87,31.855,8.866666667,5.548333333,5.548333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 01/12  12:00:00,3.35,12.04333333,3.35,2.095,2.095,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/12  13:00:00,1.715,6.165,1.715,1.071666667,1.071666667,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 01/12  14:00:00,8.413333333,30.22666667,8.413333333,5.266666667,5.266666667,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 01/12  15:00:00,3.911666667,14.08,3.911666667,2.443333333,2.443333333,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 01/12  16:00:00,4.333333333,15.595,4.333333333,2.71,2.71,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/12  17:00:00,8.021666667,28.82166667,8.021666667,5.018333333,5.02,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 01/12  18:00:00,0.531666667,1.92,0.533333333,0.333333333,0.333333333,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 01/12  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/12  20:00:00,0.315,1.131666667,0.315,0.196666667,0.196666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/12  21:00:00,0.575,2.061666667,0.575,0.358333333,0.358333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/12  22:00:00,0.528333333,1.893333333,0.528333333,0.33,0.33,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/12  23:00:00,0.16,0.575,0.16,0.098333333,0.098333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/12  24:00:00,0.301666667,1.081666667,0.301666667,0.186666667,0.186666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/13  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/13  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/13  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/13  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/13  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/13  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/13  07:00:00,0.753333333,2.698333333,0.753333333,0.473333333,0.473333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/13  08:00:00,2.026666667,7.28,2.026666667,1.268333333,1.268333333,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/13  09:00:00,9.25,33.215,9.25,5.786666667,5.785,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 01/13  10:00:00,4.741666667,17.02666667,4.74,2.966666667,2.965,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/13  11:00:00,8.793333333,31.58666667,8.785,5.5,5.5,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 01/13  12:00:00,3.191666667,11.48,3.181666667,1.998333333,1.998333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/13  13:00:00,1.49,5.375,1.486666667,0.933333333,0.933333333,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 01/13  14:00:00,8.665,31.13333333,8.661666667,5.42,5.42,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 01/13  15:00:00,4.098333333,14.755,4.096666667,2.56,2.566666667,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 01/13  16:00:00,4.366666667,15.71833333,4.365,2.728333333,2.733333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/13  17:00:00,8.15,29.295,8.155,5.1,5.1,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 01/13  18:00:00,0.216666667,0.801666667,0.221666667,0.136666667,0.136666667,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 01/13  19:00:00,0.051666667,0.186666667,0.051666667,0.031666667,0.031666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/13  20:00:00,0.236666667,0.848333333,0.236666667,0.148333333,0.148333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/13  21:00:00,0.641666667,2.306666667,0.643333333,0.403333333,0.401666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/13  22:00:00,0.516666667,1.861666667,0.516666667,0.321666667,0.321666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/13  23:00:00,0.211666667,0.756666667,0.211666667,0.13,0.13,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/13  24:00:00,0.255,0.925,0.255,0.151666667,0.151666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/14  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/14  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/14  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/14  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/14  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/14  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/14  07:00:00,0.673333333,2.415,0.673333333,0.421666667,0.421666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/14  08:00:00,2.115,7.598333333,2.115,1.323333333,1.321666667,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/14  09:00:00,9.256666667,33.24,9.253333333,5.791666667,5.791666667,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 01/14  10:00:00,4.795,17.22333333,4.793333333,3.003333333,3.001666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/14  11:00:00,8.741666667,31.39666667,8.735,5.47,5.468333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 01/14  12:00:00,3.273333333,11.76833333,3.261666667,2.046666667,2.046666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/14  13:00:00,1.556666667,5.61,1.553333333,0.973333333,0.975,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 01/14  14:00:00,8.811666667,31.655,8.81,5.513333333,5.513333333,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 01/14  15:00:00,3.981666667,14.325,3.985,2.49,2.49,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 01/14  16:00:00,4.378333333,15.75,4.38,2.738333333,2.738333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/14  17:00:00,8.22,29.53333333,8.221666667,5.143333333,5.143333333,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 01/14  18:00:00,0.43,1.563333333,0.433333333,0.27,0.27,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 01/14  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/14  20:00:00,0.201666667,0.723333333,0.201666667,0.126666667,0.126666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/14  21:00:00,0.485,1.743333333,0.486666667,0.305,0.305,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/14  22:00:00,0.683333333,2.453333333,0.683333333,0.428333333,0.428333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/14  23:00:00,0.228333333,0.823333333,0.23,0.143333333,0.143333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/14  24:00:00,0.211666667,0.758333333,0.211666667,0.125,0.125,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/15  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/15  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/15  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/15  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/15  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/15  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/15  07:00:00,0.79,2.833333333,0.79,0.495,0.495,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/15  08:00:00,1.88,6.755,1.88,1.176666667,1.176666667,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/15  09:00:00,6.171666667,22.16,6.168333333,3.86,3.86,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266
 01/15  10:00:00,9.86,35.41166667,9.858333333,6.168333333,6.168333333,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554
 01/15  11:00:00,6.388333333,22.95,6.386666667,3.996666667,3.996666667,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 01/15  12:00:00,4.848333333,17.43333333,4.846666667,3.033333333,3.035,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015
 01/15  13:00:00,1.606666667,5.786666667,1.608333333,1.005,1.005,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 01/15  14:00:00,7.71,27.705,7.713333333,4.821666667,4.821666667,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 01/15  15:00:00,5.378333333,19.35,5.381666667,3.366666667,3.366666667,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986
 01/15  16:00:00,6.791666667,24.425,6.795,4.25,4.25,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854
 01/15  17:00:00,4.586666667,16.50333333,4.59,2.87,2.87,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516
 01/15  18:00:00,1.525,5.485,1.525,0.955,0.955,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 01/15  19:00:00,0.08,0.29,0.08,0.05,0.05,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/15  20:00:00,0.223333333,0.798333333,0.223333333,0.14,0.14,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/15  21:00:00,0.551666667,1.976666667,0.551666667,0.345,0.345,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/15  22:00:00,0.61,2.195,0.61,0.383333333,0.383333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/15  23:00:00,0.16,0.571666667,0.16,0.1,0.1,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/15  24:00:00,0.283333333,1.02,0.283333333,0.176666667,0.176666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/16  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/16  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/16  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/16  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/16  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/16  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/16  07:00:00,0.773333333,2.771666667,0.773333333,0.485,0.485,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/16  08:00:00,2.041666667,7.335,2.041666667,1.276666667,1.276666667,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/16  09:00:00,6.788333333,24.385,6.788333333,4.248333333,4.246666667,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 01/16  10:00:00,7.806666667,28.04333333,7.805,4.883333333,4.883333333,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 01/16  11:00:00,6.353333333,22.82,6.346666667,3.975,3.975,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 01/16  12:00:00,7.24,26.015,7.235,4.528333333,4.528333333,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026
 01/16  13:00:00,1.163333333,4.206666667,1.161666667,0.73,0.73,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818
 01/16  14:00:00,8.02,28.815,8.01,5.016666667,5.016666667,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 01/16  15:00:00,8.19,29.425,8.183333333,5.12,5.123333333,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591
 01/16  16:00:00,2.693333333,9.703333333,2.696666667,1.683333333,1.683333333,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742
 01/16  17:00:00,4.916666667,17.69166667,4.921666667,3.076666667,3.076666667,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364
 01/16  18:00:00,3.188333333,11.45166667,3.19,1.996666667,1.996666667,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 01/16  19:00:00,0.045,0.166666667,0.046666667,0.028333333,0.028333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/16  20:00:00,0.366666667,1.313333333,0.366666667,0.23,0.23,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/16  21:00:00,0.466666667,1.693333333,0.468333333,0.291666667,0.291666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/16  22:00:00,0.55,1.971666667,0.55,0.345,0.345,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/16  23:00:00,0.216666667,0.781666667,0.216666667,0.135,0.135,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/16  24:00:00,0.303333333,1.09,0.303333333,0.188333333,0.188333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/17  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  07:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/17  08:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/17  09:00:00,3.29,11.81,3.29,2.06,2.06,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/17  10:00:00,3.29,11.81,3.29,2.06,2.06,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/17  11:00:00,3.223333333,11.56833333,3.215,2.018333333,2.015,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/17  12:00:00,3.018333333,10.825,3.006666667,1.888333333,1.886666667,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 01/17  13:00:00,0.955,3.443333333,0.956666667,0.596666667,0.598333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/17  14:00:00,0.951666667,3.425,0.951666667,0.596666667,0.598333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/17  15:00:00,0.923333333,3.321666667,0.925,0.578333333,0.578333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/17  16:00:00,0.928333333,3.34,0.93,0.581666667,0.581666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/17  17:00:00,0.925,3.318333333,0.925,0.578333333,0.578333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/17  18:00:00,0.455,1.636666667,0.456666667,0.285,0.285,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/17  19:00:00,0.45,1.621666667,0.451666667,0.281666667,0.281666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/17  20:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  21:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  22:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  23:00:00,0,0,0,0,0,0,0,0,0,0
 01/17  24:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  07:00:00,0.43,1.545,0.431666667,0.27,0.27,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  08:00:00,0.41,1.473333333,0.41,0.256666667,0.256666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  09:00:00,0.391666667,1.41,0.391666667,0.245,0.245,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  10:00:00,0.448333333,1.61,0.448333333,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  11:00:00,0.45,1.616666667,0.45,0.281666667,0.281666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  12:00:00,0.443333333,1.595,0.443333333,0.276666667,0.276666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  13:00:00,0.443333333,1.601666667,0.443333333,0.278333333,0.278333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  14:00:00,0.433333333,1.56,0.433333333,0.273333333,0.273333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  15:00:00,0.441666667,1.588333333,0.441666667,0.278333333,0.278333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  16:00:00,0.435,1.561666667,0.435,0.271666667,0.271666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  17:00:00,0.433333333,1.56,0.433333333,0.271666667,0.271666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  18:00:00,0.441666667,1.585,0.441666667,0.275,0.275,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/18  19:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  20:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  21:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  22:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  23:00:00,0,0,0,0,0,0,0,0,0,0
 01/18  24:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  07:00:00,0.426666667,1.538333333,0.426666667,0.268333333,0.268333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  08:00:00,0.401666667,1.446666667,0.401666667,0.251666667,0.251666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  09:00:00,0.385,1.376666667,0.385,0.24,0.24,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  10:00:00,0.373333333,1.331666667,0.373333333,0.231666667,0.231666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  11:00:00,0.348333333,1.253333333,0.348333333,0.218333333,0.218333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  12:00:00,0.33,1.19,0.33,0.206666667,0.206666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  13:00:00,0.418333333,1.495,0.418333333,0.261666667,0.261666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  14:00:00,0.423333333,1.526666667,0.423333333,0.265,0.265,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  15:00:00,0.41,1.475,0.41,0.258333333,0.258333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  16:00:00,0.431666667,1.56,0.431666667,0.273333333,0.273333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  17:00:00,0.428333333,1.54,0.428333333,0.27,0.27,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  18:00:00,0.413333333,1.478333333,0.413333333,0.256666667,0.256666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 01/19  19:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  20:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  21:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  22:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  23:00:00,0,0,0,0,0,0,0,0,0,0
 01/19  24:00:00,0,0,0,0,0,0,0,0,0,0
 01/20  01:00:00,0,0,0,0,0,0,0,0,0,0
 01/20  02:00:00,0,0,0,0,0,0,0,0,0,0
 01/20  03:00:00,0,0,0,0,0,0,0,0,0,0
 01/20  04:00:00,0,0,0,0,0,0,0,0,0,0
 01/20  05:00:00,0,0,0,0,0,0,0,0,0,0
 01/20  06:00:00,0,0,0,0,0,0,0,0,0,0
 01/20  07:00:00,0.87,3.116666667,0.87,0.545,0.545,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/20  08:00:00,2.008333333,7.215,2.008333333,1.256666667,1.256666667,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 01/20  09:00:00,8.965,32.195,8.965,5.608333333,5.606666667,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 01/20  10:00:00,4.9,17.59333333,4.898333333,3.065,3.065,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/20  11:00:00,8.715,31.31,8.715,5.453333333,5.453333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 01/20  12:00:00,3.208333333,11.53333333,3.203333333,2.005,2.005,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/20  13:00:00,1.796666667,6.466666667,1.791666667,1.121666667,1.121666667,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 01/20  14:00:00,8.48,30.46166667,8.473333333,5.305,5.306666667,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 01/20  15:00:00,3.928333333,14.13,3.923333333,2.455,2.455,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 01/20  16:00:00,4.371666667,15.73,4.373333333,2.733333333,2.733333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 01/20  17:00:00,8.181666667,29.4,8.183333333,5.12,5.12,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 01/20  18:00:00,0.618333333,2.231666667,0.618333333,0.388333333,0.388333333,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 01/20  19:00:00,0.028333333,0.101666667,0.028333333,0.016666667,0.016666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/20  20:00:00,0.366666667,1.313333333,0.366666667,0.23,0.23,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 01/20  21:00:00,0.403333333,1.45,0.403333333,0.253333333,0.253333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
